frame_id,main.event_count,main.event_poll_ms,main.resize_sync_ms,main.sync_output_ms,main.assets_update_ms,main.input_update_ms,main.idle_pacing_requested_ms,main.idle_pacing_delay_ms,main.menu_active,main.quit_requested,main.frame_total_ms,assets.frame_id,assets.frame_dt_seconds,assets.idle_frame,assets.dev_mode,assets.runtime_updates_enabled,assets.active_count,assets.filtered_active_count,assets.total_count,assets.world_ms,assets.visibility_ms,assets.visible_scaling_refreshed,assets.runtime_effects_ms,assets.filtered_refresh_ms,assets.render_ms,assets.dev_sync_ms,dev.update_total_ms,dev.room_editor_update_ms,dev.room_editor_ui_ms,dev.other_settings_ms,dev.map_mode_ui_ms,dev.camera_panel_ms,dev.layout_ms,dev.save_ms,dev.active_assets_sync_ms,dev.current_room_sync_ms,dev.active_assets_generation,dev.filtered_assets_generation,dev.set_active_assets_called,dev.current_room_changed,dev.layout_dirty,assets.slow_frame,assets.slow_frame_threshold_ms,assets.startup_safety_active,assets.world_total_ms,assets.world_player_ms,assets.world_non_player_ms,assets.world_movement_flush_ms,assets.world_camera_ms,assets.world_max_dimensions_ms,assets.world_dev_sync_ms,assets.world_pending_assets_ms,assets.world_empty_points_ms,assets.world_full_updates,assets.world_skipped_static_updates,assets.world_trap_candidates,assets.world_active_count,assets.slow_world_update,assets.slow_world_update_threshold_ms,assets.runtime_effects_skipped_startup,assets.runtime_convergence_trace_enabled,assets.runtime_convergence_iterations,assets.runtime_convergence_converged,assets.runtime_convergence_waves,assets.runtime_convergence_children_considered,assets.runtime_convergence_children_updated,assets.runtime_convergence_traversal_refreshes,assets.runtime_convergence_pass_ms,assets.runtime_convergence_refresh_ms,assets.runtime_convergence_stage_ms,assets.slow_runtime_effects,assets.slow_runtime_effects_threshold_ms,assets.runtime_convergence_cap_reached,assets.runtime_convergence_iteration_cap,assets.trap_escape_skipped_startup,assets.trap_escape_skipped_no_movement_assets,assets.trap_escape_ms,assets.trap_escape_processed,assets.trap_escape_skipped,assets.trap_escape_queries,assets.trap_escape_unstuck,assets.trap_escape_candidates,assets.slow_trap_escape,assets.slow_trap_escape_threshold_ms,assets.render_should_render,assets.render_suppressed,assets.render_has_opengl_renderer,assets.render_ui_overlay_texture,assets.render_ui_overlay_active,assets.render_ui_overlay_prepare_ms,assets.render_active_count,assets.render_submit_succeeded,assets.frame_rebuild_requests,assets.frame_rebuild_executions,assets.frame_rebuild_coalesced,assets.slow_runtime_asset_pass,assets.slow_runtime_asset_name,assets.slow_runtime_asset_ms,assets.slow_runtime_asset_geometry_refresh,assets.slow_runtime_asset_camera_only,assets.slow_runtime_asset_frame_index,dynamic_spawn.active,dynamic_spawn.suspended,dynamic_spawn.planned_cells,dynamic_spawn.spawned,dynamic_spawn.reused,dynamic_spawn.deleted,dynamic_spawn.suspended_this_sync,dynamic_spawn.sync_ms,audio.update_ms,camera.projection_w,camera.projection_h,camera.visible_left,camera.visible_top,camera.visible_right,camera.visible_bottom,camera.frustum_min_z,camera.frustum_max_z,camera.depth_culled,camera.nodes_visited,camera.branches_skipped,camera.transition_state,camera.transition_target_x,camera.transition_target_y,camera.transition_velocity_x,camera.transition_velocity_y,camera.transition_blend_factor,camera.transition_settle_time_remaining,render.loop_label,render.diagnostics_frame,render.window_w,render.window_h,render.window_px_w,render.window_px_h,render.output_w,render.output_h,render.target_w,render.target_h,render.target_is_backbuffer,render.viewport_x,render.viewport_y,render.viewport_w,render.viewport_h,render.clip_x,render.clip_y,render.clip_w,render.clip_h,render.postprocess_target,render.frame_cpu_ms,render.render_thread_cpu_ms,render.draw_submission_ms,render.present_block_ms,render.present_interval_ms,render.ui_overlay_cache_hit,render.ui_overlay_content_dirty,render.ui_overlay_redraw_reason,render.present_interval_known,render.present_calls,render.pass_count,render.copy_pass_count,render.compute_pass_count,render.draw_calls,render.target_switches,render.texture_create_count,render.texture_destroy_count,render.gpu_buffer_create_count,render.gpu_buffer_destroy_count,render.cpu_light_gather_ms,render.cpu_light_mask_ms,render.gpu_light_tiles,render.gpu_light_naive,render.gpu_light_tiled,render.pipeline_cache_hits,render.pipeline_cache_misses,render.pipeline_cache_hit_rate,render.sdl_target_calls,render.sdl_draw_calls,render.gpu_failed_frames,render.renderer_path,render.backend,render.present_mode,render.texture_memory_known,render.texture_memory_mb,render.floor_packet_count,render.xy_sprite_packet_count,render.active_depth_layer_count,render.blur_pass_count,render.skipped_texture_count,render.failed_texture_names,render.packets_per_depth_layer,render.blur_strength_per_layer,render.composite_layers_submitted,render.stage_timings,render.ui_overlay_active,render.ui_overlay_redrawn,render.ui_overlay_prepare_ms,render.submit_succeeded,render.projection_calls_total,render.projection_calls_saved_early,render.assets_stageA_reject,render.assets_stageC_entered,render.projection_recompute_budget,render.projection_points_deferred,render.projection_points_updated,render.warn_target_half_output,render.warn_viewport_y_nonzero,render.warn_clip_y_nonzero,render.warn_projection_output_mismatch,scale_trace.asset_name,scale_trace.asset_frame_id,scale_trace.asset_source,scale_trace.asset_perspective,scale_trace.asset_base,scale_trace.asset_scale,scale_trace.asset_delta,scale_trace.anchor_asset_name,scale_trace.anchor_camera_state,scale_trace.anchor_source,scale_trace.anchor_resolver,scale_trace.anchor_render,scale_trace.anchor_delta,scale_trace.mode_toggle_mode,scale_trace.mode_toggle_camera_state,scale_trace.mode_toggle_active_generation,extra_metrics
11,0,15.8937,,0.0032,4.0189,0.0005,,,0,0,20.087,11,0.018826,0,0,1,191,191,317,0.5138,0.8942,1,1.5722,0.003,0.9868,0.0002,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,25,0,0.4922,0.1162,0.3455,0.0012,0.006,0.0002,0.0001,0.0003,0.016,154,37,2,191,0,12.5,,0,2,1,3,45,40,1,1.0735,0.4832,1.5576,0,8,0,8,,,0.0123,2,161,2,0,2,0,8,1,0,1,0,0,0.0023,191,1,3,2,1,,,,,,,176,15,6358,0,0,0,0,0.0876,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,11,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.9756,0,0.9518,0.045,20.1217,1,0,no_content,1,1,2,0,0,146,2,0,0,0,0,0,0,0,0,0,0,0,1,2,146,0,opengl,opengl,vsync,0,0,0,182,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.5428 ensure_targets=0 floor=0.0036 xy=0.2872 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0023 ui_copy=0 backbuffer=0.0407 submit=0.9518,0,0,0.0023,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
12,0,15.8998,,0.0025,3.2803,0.0005,,,0,0,19.3055,12,0.020214,0,0,1,192,192,317,0.6275,0.6938,1,1.3564,0.0021,0.55,0.0001,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,25,0,0.5962,0.1315,0.4259,0.0001,0.0109,0.0003,0.0001,0.0004,0.0203,154,37,1,191,0,12.5,,0,2,1,3,45,37,1,0.8094,0.5351,1.3451,0,8,0,8,,,0.0071,2,162,2,0,1,0,8,1,0,1,0,0,0.0016,192,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.2297,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,12,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.542,0,0.5234,0.0483,19.4308,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,183,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3558 ensure_targets=0.0001 floor=0.0029 xy=0.0462 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0016 ui_copy=0 backbuffer=0.0378 submit=0.5234,0,0,0.0016,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
13,0,14.9261,,0.0039,3.1924,0.0002,,,0,0,18.2697,13,0.018509,0,0,1,192,192,317,0.511,0.8605,1,1.1009,0.0019,0.6689,0.0001,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,25,0,0.4875,0.1291,0.32,0.0021,0.0149,0.0005,0.0001,0.0004,0.0138,155,37,2,192,0,12.5,,0,2,1,3,45,37,1,0.7637,0.3263,1.0905,0,8,0,8,,,0.0067,2,162,2,0,2,0,8,1,0,1,0,0,0.0015,192,1,3,2,1,,,,,,,176,15,6358,0,0,0,0,0.054,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,13,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.6608,0,0.641,0.0455,18.3728,1,0,no_content,1,1,2,0,0,146,2,0,0,0,0,0,0,0,0,0,0,0,1,2,146,0,opengl,opengl,vsync,0,0,0,183,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3903 ensure_targets=0 floor=0.0031 xy=0.0865 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0015 ui_copy=0 backbuffer=0.0377 submit=0.641,0,0,0.0015,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
14,0,14.415,,0.003,2.8448,0.0003,,,0,0,17.3897,14,0.017856,0,0,1,192,192,317,0.509,0.6231,1,1.0483,0.0021,0.6052,0.0001,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,25,0,0.4902,0.153,0.3033,0,0.0062,0.0004,0.0001,0.0004,0.0197,155,37,1,192,0,12.5,,0,2,1,3,39,37,1,0.7271,0.3111,1.0389,0,8,0,8,,,0.0064,2,162,2,0,1,0,8,1,0,1,0,0,0.0018,192,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0537,0.0005,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,14,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5946,0,0.5685,0.0476,17.463,1,0,no_content,1,1,2,0,0,146,2,0,0,0,0,0,0,0,0,0,0,0,1,2,146,0,opengl,opengl,vsync,0,0,0,183,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3666 ensure_targets=0 floor=0.0056 xy=0.0616 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0018 ui_copy=0 backbuffer=0.0376 submit=0.5685,0,0,0.0018,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
15,0,15.0332,,0.0024,3.4098,0.0002,,,0,0,18.5633,15,0.018111,0,0,1,193,193,317,0.5094,0.8798,1,1.3789,0.0022,0.5625,0.0001,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,25,0,0.4868,0.1285,0.3252,0.0001,0.006,0.0002,0.0001,0.0004,0.0194,155,37,1,192,0,12.5,,0,2,1,3,39,37,1,0.9235,0.4445,1.3687,0,8,0,8,,,0.0109,2,163,2,0,1,0,8,1,0,1,0,0,0.0019,193,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0748,0.0008,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,15,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5535,0,0.5345,0.0459,18.6291,1,0,no_content,1,1,2,0,0,147,2,0,0,0,0,0,0,0,0,0,0,0,1,2,147,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3778 ensure_targets=0 floor=0.0029 xy=0.0477 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0019 ui_copy=0 backbuffer=0.0369 submit=0.5345,0,0,0.0019,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
16,0,15.6341,,0.0023,3.0663,0.0003,,,0,0,18.8832,16,0.019253,0,0,1,192,192,317,0.4239,0.6875,1,1.2031,0.0021,0.7072,0.0002,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,25,0,0.4036,0.093,0.2866,0.0012,0.0051,0.0003,0.0002,0.0003,0.0117,156,37,2,193,0,12.5,,0,2,1,3,45,37,1,0.8351,0.3567,1.1924,0,8,0,8,,,0.0138,2,162,2,0,2,0,8,1,0,1,0,0,0.0019,192,1,3,2,1,,,,,,,176,15,6358,0,0,0,0,0.0635,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,16,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.6974,0,0.6758,0.0511,18.9154,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4836 ensure_targets=0 floor=0.0041 xy=0.075 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0019 ui_copy=0 backbuffer=0.0488 submit=0.6758,0,0,0.0019,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
17,0,14.633,,0.0029,4.8044,0.0004,,,0,0,19.6198,17,0.018008,0,0,1,191,191,317,0.8333,1.0026,1,1.4929,0.0033,1.3981,0.0001,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,25,0,0.8055,0.119,0.6531,0.0001,0.0074,0.0004,0.0002,0.0004,0.0184,155,37,1,192,0,12.5,,0,2,1,3,39,37,1,1.0307,0.4443,1.4764,0,8,0,8,,,0.0182,2,161,2,0,1,0,8,1,0,1,0,0,0.0024,191,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0809,0.0008,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,17,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,1.3828,0,1.3398,0.0811,19.6451,1,0,no_content,1,1,2,0,0,149,2,0,0,0,0,0,0,0,0,0,0,0,1,2,149,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.8939 ensure_targets=0 floor=0.0064 xy=0.0876 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0024 ui_copy=0 backbuffer=0.0819 submit=1.3398,0,0,0.0024,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
18,0,14.9746,,0.0025,3.4212,0.0002,,,0,0,18.5302,18,0.020096,0,0,1,191,191,317,0.3794,1.0006,1,1.3792,0.0021,0.5916,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,25,0,0.3634,0.0947,0.2482,0.0009,0.0043,0.0003,0.0001,0.0004,0.0083,154,37,2,191,0,12.5,,0,2,1,3,39,37,1,0.9959,0.3718,1.3686,0,8,0,8,,,0.007,2,161,2,0,2,0,8,1,0,1,0,0,0.002,191,1,3,2,1,,,,,,,176,15,6358,0,0,0,0,0.0822,0.0008,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,18,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5824,0,0.5597,0.0587,18.6309,1,0,no_content,1,1,2,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,1,2,150,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3812 ensure_targets=0 floor=0.0037 xy=0.0536 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.002 ui_copy=0 backbuffer=0.0395 submit=0.5597,0,0,0.002,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
19,0,15.636,,0.0027,2.7791,0.0003,,,0,0,18.5293,19,0.019308,0,0,1,190,190,317,0.325,0.6512,1,1.1967,0.0021,0.5648,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,25,0,0.311,0.0916,0.1995,0,0.0051,0.0003,0.0001,0.0003,0.008,154,37,1,191,0,12.5,,0,2,1,3,45,37,1,0.8511,0.3342,1.1861,0,8,0,8,,,0.0063,2,160,2,0,1,0,8,1,0,1,0,0,0.0017,190,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.058,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,19,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5571,0,0.5375,0.0463,18.6061,1,0,no_content,1,1,2,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,1,2,150,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3668 ensure_targets=0 floor=0.0032 xy=0.0453 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0017 ui_copy=0 backbuffer=0.037 submit=0.5375,0,0,0.0017,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
20,0,15.7793,,0.0026,2.9835,0.0004,,,0,0,18.8824,20,0.018783,0,0,1,190,190,317,0.5497,0.731,1,1.0905,0.0021,0.5631,0.0001,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,25,0,0.5236,0.1294,0.367,0.0011,0.0053,0.0001,0,0.0003,0.0132,153,37,2,190,0,12.5,,0,2,1,3,45,37,1,0.7542,0.3254,1.0803,0,8,0,8,,,0.0058,2,160,2,0,2,0,8,1,0,1,0,0,0.0018,190,1,3,2,1,,,,,,,176,15,6358,0,0,0,0,0.0622,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,20,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5545,0,0.5363,0.0481,18.9405,1,0,no_content,1,1,2,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,1,2,150,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3693 ensure_targets=0 floor=0.0031 xy=0.0482 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0018 ui_copy=0 backbuffer=0.0377 submit=0.5363,0,0,0.0018,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
21,0,15.8759,,0.0022,3.3143,0.0002,,,0,0,19.4399,21,0.019082,0,0,1,190,190,317,0.445,0.8525,1,1.1882,0.002,0.7667,0.0001,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,25,0,0.4238,0.1223,0.2741,0,0.0067,0.0004,0.0002,0.0003,0.0135,153,37,1,190,0,12.5,,0,2,1,3,39,37,1,0.7576,0.4177,1.1764,0,8,0,8,,,0.0073,2,160,2,0,1,0,8,1,0,1,0,0,0.0021,190,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0807,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,21,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.7561,0,0.7286,0.1585,19.3657,1,0,no_content,1,1,2,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,1,2,150,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.5175 ensure_targets=0 floor=0.0055 xy=0.0766 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0021 ui_copy=0 backbuffer=0.0501 submit=0.7286,0,0,0.0021,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
22,0,14.9677,,0.0025,4.3738,0.0006,,,0,0,19.699,22,0.018657,0,0,1,189,189,317,0.448,0.9792,1,1.8466,0.0034,1.0275,0.0002,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,25,0,0.4239,0.0947,0.3084,0.0011,0.0056,0.0003,0.0001,0.0004,0.0074,153,37,2,190,0,12.5,,0,2,1,3,39,37,1,1.1732,0.6525,1.827,0,8,0,8,,,0.0252,2,159,2,0,2,0,8,1,0,1,0,0,0.0024,189,1,3,2,1,,,,,,,176,15,6358,0,0,0,0,0.1137,0.001,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,22,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,1.0126,0,0.9633,0.2177,19.5586,1,0,no_content,1,1,2,0,0,149,2,0,0,0,0,0,0,0,0,0,0,0,1,2,149,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.6769 ensure_targets=0.0001 floor=0.0058 xy=0.1036 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0024 ui_copy=0 backbuffer=0.0734 submit=0.9633,0,0,0.0024,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
23,0,15.5726,,0.0023,3.324,0.0002,,,0,0,19.0209,23,0.020525,0,0,1,189,189,317,0.4517,0.8387,1,1.4314,0.0022,0.5589,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,25,0,0.4143,0.1366,0.2527,0,0.0058,0.0003,0.0001,0.0004,0.0123,152,37,1,189,0,12.5,,0,2,1,3,39,37,1,1.0595,0.3605,1.4211,0,8,0,8,,,0.0064,2,159,2,0,1,0,8,1,0,1,0,0,0.0019,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0617,0.0008,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,23,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5503,0,0.5297,0.0511,19.2551,1,0,no_content,1,1,2,0,0,149,2,0,0,0,0,0,0,0,0,0,0,0,1,2,149,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3701 ensure_targets=0 floor=0.0036 xy=0.0469 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0019 ui_copy=0 backbuffer=0.0385 submit=0.5297,0,0,0.0019,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
24,0,15.4202,,0.0027,3.299,0.0003,,,0,0,18.8438,24,0.019033,0,0,1,189,189,317,0.5428,0.9353,1,1.1026,0.0023,0.654,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,25,0,0.5191,0.1704,0.3211,0.0011,0.0057,0.0003,0.0001,0.0004,0.0122,152,37,2,189,0,12.5,,0,2,1,3,39,37,1,0.7238,0.367,1.0921,0,8,0,8,,,0.0063,2,159,2,0,2,0,8,1,0,1,0,0,0.0015,189,1,3,2,1,,,,,,,176,15,6358,0,0,0,0,0.0645,0.0008,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,24,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.6454,0,0.6257,0.0466,18.9569,1,0,no_content,1,1,2,0,0,148,2,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.4413 ensure_targets=0 floor=0.0033 xy=0.0552 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0015 ui_copy=0 backbuffer=0.0367 submit=0.6257,0,0,0.0015,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
25,0,15.5215,,0.0029,4.1111,0.0004,,,0,0,19.7719,25,0.019042,0,0,1,189,189,317,1.7945,0.6819,1,0.9942,0.0022,0.5596,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,25,0,1.7706,0.1346,1.6163,0,0.0055,0.0003,0.0002,0.0004,0.0065,152,37,1,189,0,12.5,,0,2,1,3,39,37,1,0.6607,0.3224,0.9839,0,8,0,8,,,0.0064,2,159,2,0,1,0,8,1,0,1,0,0,0.0017,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.0573,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,25,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.5511,0,0.5317,0.0462,19.8087,1,0,no_content,1,1,2,0,0,149,2,0,0,0,0,0,0,0,0,0,0,0,1,2,149,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3657 ensure_targets=0 floor=0.0036 xy=0.0453 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0017 ui_copy=0 backbuffer=0.0435 submit=0.5317,0,0,0.0017,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
26,0,16.1767,,0.0025,4.1451,0.0003,,,0,0,20.4342,26,0.020529,0,0,1,189,189,317,1.2564,0.6604,1,1.4422,0.0031,0.739,0.0001,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,25,0,1.2375,0.0957,1.1243,0,0.0045,0.0003,0.0002,0.0003,0.006,152,37,1,189,0,12.5,,0,2,1,3,39,37,1,0.8613,0.5647,1.4267,0,8,0,8,,,0.0215,2,159,2,0,1,0,8,1,0,1,0,0,0.0023,189,1,2,2,1,,,,,,,176,15,6358,0,0,0,0,0.1055,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,26,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.7274,0,0.7035,0.0398,20.5169,1,0,no_content,1,1,2,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,1,2,150,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.535 ensure_targets=0 floor=0.0035 xy=0.0484 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0023 ui_copy=0 backbuffer=0.036 submit=0.7035,0,0,0.0023,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
27,0,15.3333,,0.0031,3.7628,0.0004,,,0,0,19.2471,27,0.019727,0,0,1,189,189,317,1.4294,0.6666,1,0.985,0.0021,0.6288,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,25,0,1.4025,0.1268,1.2597,0.0013,0.0055,0.0002,0,0.0003,0.0019,152,37,2,189,0,12.5,,0,2,1,3,45,37,1,0.6636,0.3102,0.9743,0,8,0,8,,,0.0055,2,159,2,0,2,0,8,1,0,1,0,0,0.0017,189,1,3,2,1,,,,,,,176,15,6358,0,0,0,0,0.0557,0.0007,1920,1200,-384,0,2304,1680,25600,31992,0,269,0,,,,,,,,MenuUI,27,1920,1200,1920,1200,1920,1200,1920,1200,1,0,0,1920,1200,0,0,0,0,1920x1200,0.6204,0,0.6019,0.0485,19.3044,1,0,no_content,1,1,2,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,1,2,150,0,opengl,opengl,vsync,0,0,0,184,0,0,0,,,,direct_scene->ui_overlay,frame_build=0.3737 ensure_targets=0 floor=0.0028 xy=0.0447 dof=0 dof_motion_skip=0 dof_last_ms=0 composite=0 ui_prepare=0.0017 ui_copy=0 backbuffer=0.0491 submit=0.6019,0,0,0.0017,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
